Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseAge,YearsSinceRemodel,TotalSF,TotalBath,TotalPorchSF,Has2ndFloor,HasGarage,HasBasement,SalePrice
1081,20,80.0,11040,6,7,1971,2004,144.0,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,1971.0,2,528,55,0,0,216,0,0,0,10,2008,37,4,2516,3,271,0,1,1,145000
905,20,69.0,6173,5,6,1967,1967,75.0,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1967.0,1,288,0,0,0,0,0,0,0,8,2007,40,40,1778,1,0,0,1,1,125500
61,20,63.0,13072,6,5,2004,2004,0.0,941,0,217,1158,1158,0,0,1158,1,0,1,1,3,1,5,0,2006.0,2,576,0,50,0,0,0,0,0,5,2006,2,2,2316,3,50,0,1,1,158000
93,30,80.0,13360,5,7,1921,2006,0.0,713,0,163,876,964,0,0,964,1,0,1,0,2,1,5,0,1921.0,2,432,0,0,44,0,0,0,0,8,2009,88,3,1840,2,44,0,1,1,163500
667,60,69.0,18450,6,5,1965,1979,113.0,187,723,111,1021,1465,915,0,2380,0,0,2,1,3,1,7,1,1965.0,2,596,0,265,0,0,0,0,0,8,2007,42,28,3401,3,265,1,1,1,129000
728,20,64.0,7314,7,5,2007,2007,82.0,724,0,508,1232,1232,0,0,1232,1,0,2,0,2,1,6,0,2007.0,2,632,132,0,0,0,0,0,0,2,2009,2,2,2464,3,132,0,1,1,194500
195,20,60.0,7180,5,7,1972,1972,0.0,390,0,474,864,864,0,0,864,0,0,1,0,3,1,5,0,1989.0,1,352,0,0,0,0,0,0,0,5,2008,36,36,1728,1,0,0,1,1,127000
281,60,82.0,11287,7,6,1989,1989,340.0,421,0,386,807,1175,807,0,1982,0,0,2,1,3,1,7,1,1989.0,2,575,0,84,0,196,0,0,0,1,2007,18,18,2789,3,280,1,1,1,228500
360,60,78.0,12011,8,5,1998,1998,530.0,956,0,130,1086,1086,838,0,1924,1,0,2,1,3,1,7,1,1998.0,2,592,208,75,0,0,374,0,0,6,2006,8,8,3010,4,657,1,1,1,280000
520,70,53.0,10918,7,9,1926,2004,0.0,0,0,1276,1276,1276,804,0,2080,0,0,1,1,3,1,9,2,1926.0,1,282,0,0,0,0,145,0,0,6,2009,83,5,3356,2,145,1,1,1,234000
1456,60,62.0,7917,6,5,1999,2000,0.0,0,0,953,953,953,694,0,1647,0,0,2,1,3,1,7,1,1999.0,2,460,0,40,0,0,0,0,0,8,2007,8,7,2600,3,40,1,1,1,175000
924,120,50.0,8012,6,5,1993,1994,0.0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,1993.0,2,533,0,69,0,0,0,0,0,7,2008,15,14,3221,3,69,0,1,1,193000
183,20,60.0,9060,5,6,1957,2006,98.0,0,0,0,0,1340,0,0,1340,0,0,1,0,3,1,7,1,1957.0,1,252,116,0,0,180,0,0,0,6,2007,50,1,1340,1,296,0,1,0,120000
988,20,83.0,10159,9,5,2009,2010,450.0,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,1,8,1,2010.0,3,606,168,95,0,0,0,0,0,4,2010,1,0,3870,4,263,0,1,1,395192
111,50,75.0,9525,6,4,1954,1972,0.0,444,0,550,994,1216,639,0,1855,0,0,2,0,4,1,7,0,1954.0,1,325,182,0,0,0,0,0,0,10,2006,52,34,2849,2,182,1,1,1,136900
43,85,69.0,9180,5,7,1983,1983,0.0,747,93,0,840,884,0,0,884,1,0,1,0,2,1,5,0,1983.0,2,504,240,0,0,0,0,0,0,12,2007,24,24,1724,2,240,0,1,1,144000
1237,160,36.0,2628,7,5,2003,2003,106.0,0,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,2003.0,2,474,0,27,0,0,0,0,0,6,2010,7,7,2390,3,27,1,1,1,175500
205,50,50.0,3500,5,7,1947,1950,0.0,312,0,408,720,720,564,0,1284,0,0,1,1,2,1,5,0,1948.0,1,240,0,35,0,0,0,0,0,4,2009,62,59,2004,2,35,1,1,1,110000
984,60,69.0,11250,8,5,2002,2002,0.0,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,2002.0,2,779,0,0,0,0,0,0,0,5,2008,6,6,3418,3,0,1,1,1,255900
53,90,110.0,8472,5,5,1963,1963,0.0,104,712,0,816,816,0,0,816,1,0,1,0,2,1,5,0,1963.0,2,516,106,0,0,0,0,0,0,5,2010,47,47,1632,2,106,0,1,1,110000
546,50,69.0,13837,7,5,1988,1988,178.0,1002,202,0,1204,1377,806,0,2183,0,0,2,1,4,1,9,0,1988.0,3,786,0,0,0,0,0,0,0,2,2006,18,18,3387,3,0,1,1,1,229000
946,50,98.0,8820,5,6,1890,1996,0.0,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,1963.0,2,456,48,0,244,0,0,0,0,9,2009,119,13,2837,1,292,1,1,1,124900
853,75,53.0,7128,7,5,1941,1950,0.0,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1941.0,1,240,0,0,0,0,126,0,0,8,2007,66,57,2564,2,126,1,1,1,164000
1414,20,88.0,10994,8,5,2005,2006,366.0,976,0,868,1844,1844,0,0,1844,1,0,2,0,2,1,7,1,2005.0,2,620,165,44,0,0,0,0,0,9,2009,4,3,3688,3,209,0,1,1,257000
1376,20,89.0,10991,8,5,2007,2007,80.0,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,2007.0,3,722,100,36,0,0,0,0,0,12,2007,0,0,3142,2,136,0,1,1,239000
184,50,63.0,11426,7,5,2003,2003,0.0,0,0,1362,1362,1362,720,0,2082,0,0,2,1,3,1,6,0,2003.0,2,484,280,238,0,0,0,0,0,6,2008,5,5,3444,3,518,1,1,1,200000
138,90,82.0,11070,7,5,1988,1989,70.0,0,0,1907,1907,1959,0,0,1959,0,0,3,0,5,2,9,0,1989.0,3,766,0,0,0,0,0,0,0,7,2006,18,17,3866,3,0,0,1,1,171000
927,60,93.0,11999,8,5,2003,2004,340.0,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,2003.0,3,656,104,100,0,0,0,0,0,5,2007,4,3,3555,3,204,1,1,1,285000
81,60,100.0,13000,6,6,1968,1968,576.0,448,0,448,896,1182,960,0,2142,0,0,2,1,4,1,8,1,1968.0,1,509,0,72,0,0,252,0,0,6,2009,41,41,3038,3,324,1,1,1,193500
1365,160,30.0,3180,7,5,2005,2005,0.0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,4,2006,1,1,1720,3,166,1,1,1,144152
106,60,75.0,9375,8,5,2003,2004,768.0,0,0,1053,1053,1053,939,0,1992,0,0,2,1,3,1,9,1,2003.0,2,648,140,45,0,0,0,0,0,8,2008,5,4,3045,3,185,1,1,1,250000
542,60,69.0,11000,8,5,2000,2000,72.0,0,0,969,969,997,1288,0,2285,0,0,2,1,4,1,8,1,2000.0,3,648,0,56,0,0,0,0,0,6,2007,7,7,3254,3,56,1,1,1,248000
707,20,69.0,115149,7,5,1971,2002,351.0,1219,0,424,1643,1824,0,0,1824,1,0,2,0,2,1,5,2,1971.0,2,739,380,48,0,0,0,0,0,6,2007,36,5,3467,3,428,0,1,1,302000
481,20,98.0,16033,9,5,2004,2005,378.0,1261,0,572,1833,1850,0,0,1850,1,0,2,0,3,1,8,1,2004.0,3,772,519,112,0,0,0,0,0,3,2006,2,1,3683,3,631,0,1,1,326000
166,190,62.0,10106,5,7,1940,1999,0.0,351,181,112,644,808,547,0,1355,1,0,2,0,4,2,6,0,1980.0,0,0,140,0,0,0,0,0,0,9,2008,68,9,1999,3,140,1,0,1,127500
249,60,72.0,11317,7,5,2003,2003,101.0,0,0,840,840,840,828,0,1668,0,0,2,1,3,1,8,0,2003.0,2,500,144,68,0,0,0,0,0,9,2007,4,4,2508,3,212,1,1,1,180000
308,50,69.0,7920,6,7,1920,1950,0.0,0,0,319,319,1035,371,0,1406,0,0,1,0,3,1,6,0,1980.0,0,0,0,144,0,0,0,0,0,3,2008,88,58,1725,1,144,1,0,1,89500
447,20,137.0,16492,6,6,1966,2002,0.0,247,713,557,1517,1888,0,0,1888,0,0,2,1,2,1,6,1,1966.0,2,578,0,0,0,0,0,0,0,6,2010,44,8,3405,3,0,0,1,1,190000
713,120,40.0,4671,8,5,1988,1989,0.0,767,0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,1988.0,2,472,168,120,0,0,0,0,0,10,2008,20,19,2456,3,288,0,1,1,189000
335,60,59.0,9042,6,5,1998,1998,0.0,828,0,115,943,943,695,0,1638,1,0,2,1,3,1,7,2,1998.0,2,472,100,38,0,0,0,0,0,7,2008,10,10,2581,4,138,1,1,1,192000
98,20,73.0,10921,4,5,1965,1965,48.0,520,0,440,960,960,0,0,960,1,0,1,0,3,1,6,0,1965.0,1,432,120,0,0,0,0,0,0,5,2007,42,42,1920,2,120,0,1,1,94750
725,20,86.0,13286,9,5,2007,2008,340.0,1234,0,464,1698,1698,0,0,1698,1,0,2,0,3,1,8,1,2007.0,3,768,327,64,0,0,0,0,0,2,2009,2,1,3396,3,391,0,1,1,320000
906,20,80.0,9920,5,5,1954,1954,110.0,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,1954.0,1,280,0,0,164,0,0,0,0,2,2010,56,56,2119,2,164,0,1,1,128000
900,20,65.0,6993,5,7,1961,1994,0.0,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1961.0,1,288,0,0,0,0,0,0,0,6,2006,45,12,2148,1,0,0,1,1,135000
103,90,64.0,7018,5,5,1979,1979,0.0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,1979.0,2,410,0,0,0,0,0,0,0,6,2009,30,30,1535,2,0,0,1,0,118964
435,180,21.0,1890,4,7,1972,1972,0.0,495,0,135,630,630,0,0,630,1,0,1,0,1,1,3,0,1980.0,0,0,88,0,0,0,0,0,0,6,2008,36,36,1260,2,88,0,0,1,81000
1008,160,21.0,2217,4,4,1970,1970,0.0,273,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970.0,1,286,238,0,0,0,0,0,0,8,2009,39,39,1638,2,238,1,1,1,88000
1306,20,108.0,13173,9,5,2006,2007,300.0,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,2006.0,2,840,404,102,0,0,0,0,0,11,2009,3,2,3304,3,506,0,1,1,325000
835,20,75.0,7875,5,6,1961,1961,136.0,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1961.0,2,456,0,0,0,0,0,0,0,9,2008,47,47,2288,2,0,0,1,1,139950
1325,20,75.0,9986,8,5,2006,2007,428.0,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,2007.0,3,895,0,49,0,0,0,0,0,2,2007,1,0,3590,2,49,0,1,1,147000
303,20,118.0,13704,7,5,2001,2002,150.0,0,0,1541,1541,1541,0,0,1541,0,0,2,0,3,1,6,1,2001.0,3,843,468,81,0,0,0,0,0,1,2006,5,4,3082,2,549,0,1,1,205000
1230,80,70.0,7910,5,5,1960,1960,0.0,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,1960.0,1,404,0,0,0,0,0,0,0,8,2008,48,48,2582,2,0,0,1,1,127000
1192,160,24.0,2645,8,5,1999,2000,456.0,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,1999.0,2,492,206,0,0,0,0,0,0,11,2007,8,7,2217,3,206,1,1,1,174000
389,20,93.0,9382,7,5,1999,2000,125.0,0,0,1468,1468,1479,0,0,1479,0,0,2,0,3,1,6,0,1999.0,2,577,120,25,0,0,0,0,0,7,2008,9,8,2947,2,145,0,1,1,191000
236,160,21.0,1680,6,3,1971,1971,604.0,358,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1971.0,1,264,0,0,0,0,0,0,0,8,2008,37,37,1470,2,0,1,1,1,89500
1213,30,50.0,9340,4,6,1941,1950,0.0,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,1941.0,1,234,0,113,0,0,0,0,0,8,2009,68,59,1344,2,113,0,1,1,113000
268,75,60.0,8400,5,8,1939,1997,0.0,378,0,342,720,1052,720,420,2192,0,0,2,1,4,1,8,1,1939.0,1,240,262,24,0,0,0,0,0,7,2008,69,11,2492,3,286,1,1,1,179500
306,20,80.0,10386,8,5,2004,2005,246.0,1464,0,536,2000,2000,0,0,2000,1,0,2,0,3,1,8,0,2004.0,3,888,168,0,0,0,0,0,0,7,2007,3,2,4000,3,168,0,1,1,305900
118,20,74.0,8536,5,5,2006,2007,0.0,0,0,1125,1125,1125,0,0,1125,0,0,1,1,2,1,5,0,2007.0,2,430,80,64,0,0,0,0,0,4,2007,1,0,2250,2,144,0,1,1,155000
1180,20,77.0,8335,5,5,1954,1954,0.0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,1980.0,0,0,0,36,190,0,0,0,0,4,2006,52,52,1124,1,226,0,0,0,93000
674,20,110.0,14442,6,7,1957,2004,106.0,1186,0,291,1477,1839,0,0,1839,1,0,2,0,3,1,7,2,1957.0,2,416,0,87,0,0,200,0,0,6,2007,50,3,3316,3,287,0,1,1,257500
250,50,69.0,159000,6,7,1958,2006,472.0,697,0,747,1444,1444,700,0,2144,0,1,2,0,4,1,7,2,1958.0,2,389,0,98,0,0,0,0,500,6,2007,49,1,3588,3,98,1,1,1,277000
1066,60,80.0,14000,7,5,1996,1997,0.0,1201,0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,1996.0,2,533,296,44,0,0,0,0,0,4,2010,14,13,3566,4,340,1,1,1,328000
1053,60,100.0,9500,6,6,1964,1978,272.0,442,0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,1964.0,2,540,0,52,0,0,0,0,0,6,2007,43,29,2793,3,52,1,1,1,165000
72,20,69.0,7599,4,6,1982,2006,0.0,565,0,280,845,845,0,0,845,1,0,1,0,2,1,4,0,1987.0,2,360,0,0,0,0,0,0,0,6,2007,25,1,1690,2,0,0,1,1,129500
95,60,69.0,9337,6,5,1997,1997,0.0,648,0,176,824,905,881,0,1786,1,0,2,1,3,1,7,0,1997.0,2,684,0,162,0,0,0,0,0,5,2007,10,10,2610,4,162,1,1,1,204750
1441,70,79.0,11526,6,7,1922,1994,0.0,0,0,588,588,1423,748,384,2555,0,0,2,0,3,1,11,1,1993.0,2,672,431,0,0,0,0,0,0,9,2008,86,14,2759,2,431,1,1,1,191000
34,20,70.0,10552,5,5,1959,1959,0.0,1018,0,380,1398,1700,0,0,1700,0,1,1,1,4,1,6,1,1959.0,2,447,0,38,0,0,0,0,0,4,2010,51,51,3098,3,38,0,1,1,165500
1168,60,58.0,10852,6,5,2000,2000,0.0,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2000.0,2,472,0,38,0,0,0,0,0,2,2006,6,6,2630,4,38,1,1,1,173000
449,50,50.0,8600,6,6,1937,1950,0.0,0,0,780,780,780,596,0,1376,0,0,2,0,3,1,7,1,1937.0,1,198,0,0,0,0,0,0,0,6,2006,69,56,2156,2,0,1,1,1,119500
446,20,73.0,9855,6,5,1956,1956,0.0,0,0,1436,1436,1689,0,0,1689,0,0,1,0,3,1,7,1,1956.0,2,480,0,0,0,0,0,0,0,11,2009,53,53,3125,1,0,0,1,1,127500
717,70,60.0,10800,7,8,1890,1998,0.0,0,0,718,718,1576,978,0,2554,0,0,1,1,3,1,8,0,1996.0,2,704,0,48,143,0,0,0,0,7,2007,117,9,3272,2,191,1,1,1,159500
845,50,100.0,12665,5,8,1915,1950,0.0,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,1949.0,3,720,418,0,194,0,0,0,0,6,2008,93,58,2292,2,612,1,1,1,153900
1113,20,73.0,7100,5,7,1957,1957,0.0,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1957.0,1,308,0,0,0,0,0,0,0,7,2006,49,49,1632,2,0,0,1,1,129900
859,20,80.0,10400,7,5,1976,1976,189.0,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,1976.0,2,479,0,0,0,0,0,0,0,6,2009,33,33,2460,2,0,0,1,1,152000
998,20,69.0,11717,6,6,1970,1970,571.0,0,0,1442,1442,1442,0,0,1442,0,0,2,0,2,1,6,1,1970.0,2,615,371,0,0,0,0,0,0,2,2009,39,39,2884,2,371,0,1,1,185000
78,50,50.0,8635,5,5,1948,2001,0.0,336,41,295,672,1072,213,0,1285,1,0,1,0,2,1,6,0,1948.0,1,240,0,0,0,0,0,0,0,1,2008,60,7,1957,2,0,1,1,1,127000
85,80,69.0,8530,7,5,1995,1996,22.0,0,0,384,384,804,670,0,1474,0,0,2,1,3,1,7,1,1995.0,2,400,120,72,0,0,0,0,700,5,2009,14,13,1858,3,192,1,1,1,168500
793,60,92.0,9920,7,5,1996,1997,0.0,862,0,255,1117,1127,886,0,2013,1,0,2,1,3,1,8,1,1997.0,2,455,180,130,0,0,0,0,0,6,2007,11,10,3130,4,310,1,1,1,269790
83,20,78.0,10206,8,5,2007,2007,468.0,33,0,1530,1563,1563,0,0,1563,0,0,2,0,3,1,6,1,2007.0,3,758,144,99,0,0,0,0,0,10,2008,1,1,3126,2,243,0,1,1,245000
458,20,69.0,53227,4,6,1954,1994,0.0,1116,0,248,1364,1663,0,0,1663,1,0,1,0,2,1,6,2,1954.0,2,529,224,137,0,0,0,0,0,3,2008,54,14,3027,2,361,0,1,1,256000
971,50,60.0,10800,4,4,1949,1950,0.0,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,1980.0,0,0,0,0,0,0,0,0,0,12,2006,57,56,1912,2,0,1,0,1,135000
677,70,60.0,9600,4,2,1900,1950,0.0,0,0,1095,1095,1095,679,0,1774,1,0,2,0,4,2,8,0,1920.0,3,779,0,0,90,0,0,0,0,5,2006,106,56,2869,3,90,1,1,1,87000
939,60,73.0,8760,7,5,2006,2006,0.0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,2006.0,3,868,0,90,0,0,0,0,0,8,2006,0,0,3353,3,90,1,1,1,239799
1051,20,73.0,8993,7,5,2007,2007,0.0,0,0,1302,1302,1302,0,0,1302,0,0,2,0,3,1,6,0,2007.0,2,436,0,22,0,0,0,0,0,8,2007,0,0,2604,2,22,0,1,1,176485
437,50,40.0,4400,6,8,1920,1950,0.0,0,0,648,648,734,384,0,1118,0,0,1,0,2,1,6,0,1990.0,2,440,0,0,0,0,0,0,0,10,2006,86,56,1766,1,0,1,1,1,116000
645,20,85.0,9187,9,5,2009,2009,162.0,1121,0,645,1766,1766,0,0,1766,1,0,2,1,2,1,7,1,2009.0,3,478,195,130,0,0,0,0,0,10,2009,0,0,3532,4,325,0,1,1,370878
781,20,63.0,7875,7,5,1995,1996,38.0,0,0,1237,1237,1253,0,0,1253,0,0,2,0,3,1,6,1,1995.0,2,402,220,21,0,0,0,0,0,6,2007,12,11,2490,2,241,0,1,1,176000
863,20,81.0,9672,6,5,1984,1985,0.0,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,1986.0,2,480,0,0,0,0,0,0,0,5,2010,26,25,2137,2,0,0,1,1,152000
1358,20,69.0,12537,5,6,1971,2008,0.0,734,0,344,1078,1078,0,0,1078,1,0,1,1,3,1,6,1,1971.0,2,500,0,0,0,0,0,0,0,4,2010,39,2,2156,3,0,0,1,1,149900
405,60,69.0,10364,6,5,1995,1996,0.0,0,0,806,806,806,766,0,1572,0,0,2,1,3,1,7,1,1995.0,2,373,0,40,0,0,0,0,0,5,2007,12,11,2378,3,40,1,1,1,168000
1271,40,69.0,23595,7,6,1979,1979,0.0,1258,0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,1979.0,2,586,268,0,0,0,0,0,0,4,2010,31,31,2856,3,268,1,1,1,260000
942,60,69.0,8755,7,5,1999,1999,298.0,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,1999.0,2,390,0,0,0,168,0,0,0,6,2009,10,10,3052,4,168,1,1,1,214000
945,20,69.0,14375,6,6,1958,1958,541.0,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,1958.0,2,525,0,118,0,0,233,0,0,1,2009,51,51,2163,2,351,0,1,1,137500
105,50,69.0,7758,7,4,1931,1950,600.0,224,0,816,1040,1226,592,0,1818,0,0,1,1,4,1,7,2,1951.0,1,240,0,0,0,0,184,0,0,6,2007,76,57,2858,2,184,1,1,1,169500
610,20,61.0,7943,4,5,1961,1961,192.0,903,0,126,1029,1029,0,0,1029,1,0,1,0,3,1,5,0,1961.0,1,261,64,0,39,0,0,0,0,4,2007,46,46,2058,2,103,0,1,1,118500
1069,160,42.0,3964,6,4,1973,1973,0.0,837,0,105,942,1291,1230,0,2521,1,0,2,1,5,1,10,1,1973.0,2,576,728,20,0,0,0,0,0,6,2006,33,33,3463,4,748,1,1,1,151400
994,60,68.0,8846,6,5,2005,2006,0.0,0,0,750,750,750,750,0,1500,0,0,2,1,3,1,6,0,2005.0,2,564,0,35,0,0,0,0,0,8,2006,1,0,2250,3,35,1,1,1,173900
889,20,95.0,15865,8,6,1970,1970,0.0,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,1970.0,2,621,81,207,0,0,224,0,0,10,2007,37,37,4434,3,512,0,1,1,268000
63,120,44.0,6442,8,5,2006,2006,178.0,24,0,1346,1370,1370,0,0,1370,0,0,2,0,2,1,6,1,2006.0,2,484,120,49,0,0,0,0,0,10,2007,1,1,2740,2,169,0,1,1,202500
282,20,60.0,7200,6,5,2006,2006,68.0,905,0,357,1262,1262,0,0,1262,0,0,2,0,2,1,5,0,2006.0,2,572,0,120,0,0,0,0,0,5,2006,0,0,2524,2,120,0,1,1,185000
965,60,80.0,11316,7,5,2002,2003,44.0,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2002.0,2,510,0,40,0,0,0,0,0,2,2010,8,7,2711,4,40,1,1,1,214900
239,20,93.0,12030,8,5,2007,2007,254.0,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,2007.0,3,818,168,228,0,0,0,0,0,12,2007,0,0,3388,2,396,0,1,1,318000
224,20,70.0,10500,4,6,1971,1971,0.0,524,180,160,864,864,0,0,864,0,0,1,0,2,1,4,0,1989.0,2,576,216,0,0,0,0,0,0,3,2009,38,38,1728,1,216,0,1,1,97000
146,160,24.0,2522,6,5,2004,2006,50.0,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,4,2006,2,0,2679,2,40,1,1,1,130000
1363,50,69.0,12513,4,4,1920,2007,0.0,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,1920.0,1,368,55,0,0,0,0,0,0,6,2009,89,2,2453,2,55,1,1,1,104900
374,20,79.0,10634,5,6,1953,1953,0.0,428,180,0,608,1319,0,0,1319,1,0,1,0,3,1,5,0,1953.0,1,270,66,0,0,0,0,0,0,11,2009,56,56,1927,2,66,0,1,1,123000
119,60,90.0,12376,7,5,1990,1990,0.0,1470,0,203,1673,1699,1523,0,3222,1,0,3,0,5,1,11,2,1990.0,3,594,367,0,0,0,0,0,0,5,2010,20,20,4895,4,367,1,1,1,320000
1097,70,60.0,6882,6,7,1914,2006,0.0,0,0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,1980.0,0,0,136,0,115,0,0,0,0,3,2007,93,1,2039,2,251,1,0,1,127000
251,30,55.0,5350,3,2,1940,1966,0.0,0,0,728,728,1306,0,0,1306,0,0,1,0,3,1,6,0,1980.0,0,0,263,0,0,0,0,0,450,5,2010,70,44,2034,1,263,0,0,1,76500
1407,85,70.0,8445,5,7,1972,2007,0.0,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,1988.0,2,396,58,0,0,0,0,0,0,3,2009,37,2,1536,2,58,0,1,1,133000
10,190,50.0,7420,5,6,1939,1950,0.0,851,0,140,991,1077,0,0,1077,1,0,1,0,2,2,5,2,1939.0,1,205,0,4,0,0,0,0,0,1,2008,69,58,2068,2,4,0,1,1,118000
450,50,50.0,6000,3,7,1948,2002,0.0,331,0,318,649,679,504,0,1183,0,0,1,1,2,1,6,0,1981.0,1,308,0,176,0,0,0,0,0,6,2007,59,5,1832,2,176,1,1,1,120000
709,60,65.0,9018,7,5,2007,2007,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2007.0,2,400,100,24,0,0,0,0,0,7,2007,0,0,2184,3,124,1,1,1,179540
256,60,66.0,8738,7,5,1999,1999,302.0,0,0,975,975,1005,1286,0,2291,0,0,2,1,4,1,8,1,1999.0,2,429,192,0,0,0,0,0,0,2,2006,7,7,3266,3,192,1,1,1,230000
594,120,69.0,4435,6,5,2003,2003,170.0,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,2003.0,2,420,140,0,0,0,0,0,0,5,2009,6,6,1696,2,140,0,1,1,140000
390,60,96.0,12474,10,5,2007,2008,272.0,1280,0,402,1682,1742,590,0,2332,1,0,2,1,3,1,9,1,2008.0,3,846,196,134,0,0,0,0,0,8,2008,1,0,4014,4,330,1,1,1,426000
1203,50,50.0,6000,5,8,1925,1997,0.0,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1960.0,1,216,0,0,208,0,0,0,0,5,2009,84,12,2232,2,208,1,1,1,117000
1169,70,120.0,13728,6,7,1935,1986,0.0,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,1935.0,2,540,0,0,0,0,90,0,0,7,2008,73,22,3235,2,90,1,1,1,235000
558,50,60.0,11040,4,6,1920,1950,0.0,637,0,0,637,897,439,0,1336,0,0,1,1,3,1,7,0,1994.0,1,570,0,47,120,0,0,0,0,9,2006,86,56,1973,2,167,1,1,1,108000
1299,60,313.0,63887,10,5,2008,2008,796.0,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,2008.0,2,1418,214,292,0,0,0,480,0,1,2008,0,0,11752,5,506,1,1,1,160000
1425,20,69.0,9503,5,5,1958,1983,0.0,457,374,193,1024,1344,0,0,1344,1,0,1,0,2,1,6,1,1970.0,1,484,316,28,0,0,0,0,0,6,2007,49,24,2368,2,344,0,1,1,144000
461,60,75.0,8004,8,5,2009,2009,110.0,544,0,288,832,832,1103,0,1935,1,0,2,1,3,1,8,0,2009.0,2,552,0,150,0,0,0,0,0,12,2009,0,0,2767,4,150,1,1,1,263435
724,50,60.0,8172,4,6,1954,1972,0.0,0,0,941,941,997,473,0,1470,0,0,2,0,4,1,7,0,1958.0,1,548,0,0,0,0,156,0,0,5,2008,54,36,2411,2,156,1,1,1,135000
1347,20,69.0,20781,7,7,1968,2003,0.0,297,68,1203,1568,2156,0,0,2156,0,0,2,0,3,1,9,1,1968.0,2,508,0,80,0,290,0,0,0,6,2006,38,3,3724,2,370,0,1,1,262500
145,90,70.0,9100,5,5,1963,1963,336.0,1332,0,396,1728,1728,0,0,1728,1,0,2,0,6,2,10,0,1963.0,2,504,0,0,0,0,0,0,0,11,2006,43,43,3456,3,0,0,1,1,125000
